,participant,dataset,image,trial,true_value,pred_value,duration,break,switches_fixations,fixations,p_nan,len,switches,line_start_x,line_start_y,line_end_x,line_end_y
1907,12,svrt1,sample_1_0254,6,1,1,2.912,0.7390000000000001,0.0,1.0,64.2,176.0,4.0,84.22510822510816,213.88744588744584,250.45887445887445,161.24675324675312
1908,12,svrt1,sample_0_4494,7,0,0,1.635,0.736,,0.0,39.39,99.0,9.0,178.42424242424235,309.47186147186136,351.5844155844156,215.2727272727272
1909,12,rbp5,single_chess_nomirror_00217,1,0,1,18.555999999999997,0.0,10.0,30.0,36.52,1109.0,38.0,45.437229437229384,281.76623376623365,290.6320346320346,277.6103896103895
1910,12,rbp5,single_chess_nomirror_00214,2,0,1,2.739,1.9869999999999999,2.0,4.0,17.68,164.0,6.0,231.0649350649351,220.8138528138528,441.62770562770567,223.58441558441555
1911,12,rbp5,single_chess_nomirror_00496,3,0,1,19.691,13.677,11.0,34.0,5.79,1174.0,12.0,109.16017316017307,237.43722943722926,386.2164502164502,234.66666666666657
1912,12,rbp5,single_chess_mirror_00404,4,1,0,13.094000000000001,1.476,2.0,18.0,6.06,775.0,2.0,157.6450216450216,236.05194805194802,386.2164502164502,209.73160173160164
1913,12,rbp5,single_chess_mirror_00171,5,1,0,39.891999999999996,11.322000000000001,11.0,79.0,4.61,2386.0,34.0,153.48917748917745,212.50216450216442,316.95238095238096,297.0043290043289
1914,12,rbp5,single_chess_mirror_00049,6,1,1,1.992,6.011,0.0,1.0,45.3,117.0,4.0,192.27705627705623,169.55844155844147,319.7229437229437,309.47186147186136
1915,12,rbp5,single_chess_mirror_00351,7,1,0,2.451,2.7119999999999997,0.0,1.0,50.0,158.0,11.0,274.008658008658,248.5194805194804,272.6233766233766,54.58008658008646
1916,12,rbp5,single_chess_mirror_00440,8,1,1,35.421,23.421,13.0,61.0,3.01,2124.0,46.0,199.20346320346317,162.63203463203456,189.50649350649346,327.48051948051943
1917,12,rbp5,single_chess_nomirror_00232,9,0,1,7.795,1.393,2.0,3.0,15.57,469.0,8.0,221.36796536796533,230.51082251082244,168.7272727272727,411.982683982684
1918,12,rbp5,single_chess_mirror_00025,10,1,1,9.67,1.453,2.0,6.0,8.45,580.0,6.0,178.42424242424235,310.85714285714283,373.7489177489177,297.0043290043289
1919,12,rbp5,single_chess_nomirror_00364,11,0,1,14.843,1.162,6.0,11.0,4.83,890.0,24.0,231.0649350649351,305.31601731601717,419.4632034632035,263.7575757575757
1920,12,rbp5,single_chess_nomirror_00158,12,0,1,23.44400000000001,1.188,11.0,32.0,5.13,1403.0,50.0,50.97835497835493,266.52813852813847,290.6320346320346,270.6839826839826
1921,12,rbp5,single_chess_nomirror_00154,13,0,1,3.245,0.7959999999999999,3.0,5.0,15.98,194.0,4.0,206.1298701298701,234.66666666666657,217.2121212121212,445.22943722943717
1922,12,rbp5,single_chess_mirror_00325,14,1,1,54.01300000000001,0.835,18.0,36.0,5.16,3239.0,73.0,95.30735930735926,230.51082251082244,347.42857142857144,230.51082251082244
1923,12,rbp5,single_chess_nomirror_00189,15,0,1,6.669,0.85,0.0,1.0,34.08,402.0,5.0,232.4502164502165,351.03030303030295,233.83549783549785,127.99999999999987
1924,12,rbp5,single_chess_nomirror_00149,16,0,1,9.406,17.363,,0.0,24.25,536.0,4.0,243.53246753246756,315.01298701298697,239.37662337662326,54.58008658008646
1925,12,rbp5,single_chess_mirror_00395,17,1,0,5.06,0.977,,0.0,16.78,304.0,12.0,208.9004329004329,385.6623376623376,293.4025974025974,226.3549783549783
1926,12,rbp5,single_chess_nomirror_00267,18,0,1,22.086,0.94,0.0,2.0,7.62,1313.0,57.0,279.54978354978357,198.6493506493506,44.051948051948,198.6493506493506
1927,12,rbp5,single_chess_mirror_00011,19,1,1,21.191999999999997,1.162,2.0,4.0,4.19,1265.0,18.0,157.6450216450216,263.7575757575757,418.0779220779222,241.59307359307357
1928,12,rbp5,single_chess_mirror_00056,20,1,0,2.362,8.168,,0.0,40.56,143.0,0.0,219.982683982684,241.59307359307357,391.75757575757575,263.7575757575757
1929,12,rbp5,single_chess_nomirror_00007,21,0,0,2.888,2.197,,0.0,62.43,181.0,7.0,181.19480519480518,252.6753246753246,415.3073593073593,247.13419913419904
1930,12,rbp5,single_chess_nomirror_00434,22,0,0,2.591,0.888,,0.0,84.28,159.0,7.0,131.3246753246753,248.5194805194804,347.42857142857144,265.142857142857
1931,12,rbp5,single_chess_mirror_00450,23,1,1,1.507,0.8490000000000001,,,,,,,,,
1932,12,rbp5,single_chess_mirror_00346,24,1,1,3.1319999999999997,0.893,,0.0,97.38,191.0,0.0,165.9567099567099,245.7489177489177,308.64069264069263,302.5454545454545
1933,12,rbp5,single_chess_nomirror_00225,25,0,1,5.577999999999999,0.708,0.0,2.0,48.43,351.0,31.0,52.363636363636296,320.5541125541125,359.8961038961039,316.3982683982683
1934,12,rbp5,single_chess_mirror_00239,26,1,0,1.68,1.222,,0.0,57.41,108.0,6.0,188.12121212121207,263.7575757575757,328.03463203463207,299.7748917748917
1935,12,rbp5,single_chess_mirror_00320,27,1,0,3.562,1.04,,0.0,27.19,217.0,30.0,149.33333333333331,127.99999999999987,314.18181818181824,230.51082251082244
1936,12,rbp5,single_chess_mirror_00315,28,1,1,42.622,0.8859999999999999,10.0,21.0,6.69,2570.0,127.0,114.70129870129864,218.04329004329,368.2077922077922,226.3549783549783
1937,12,rbp5,single_chess_nomirror_00048,29,0,0,9.091000000000001,0.721,5.0,9.0,15.78,545.0,19.0,211.67099567099564,116.91774891774885,211.67099567099564,344.10389610389603
1938,12,rbp5,single_chess_nomirror_00348,30,0,1,1.745,0.813,,0.0,51.46,103.0,5.0,260.15584415584414,321.9393939393939,45.437229437229384,326.095238095238
1939,12,rbp5,single_chess_mirror_00453,31,1,1,1.494,0.815,,0.0,53.41,88.0,5.0,165.9567099567099,339.9480519480519,351.5844155844156,292.8484848484848
1940,12,rbp5,single_chess_nomirror_00473,32,0,1,1.611,0.7140000000000001,,0.0,52.08,96.0,6.0,186.73593073593068,259.6017316017316,188.12121212121207,428.60606060606057
1941,12,rbp5,single_chess_nomirror_00375,33,0,0,6.109,0.677,,0.0,15.66,364.0,81.0,80.06926406926401,224.96969696969688,305.8701298701298,223.58441558441555
1942,12,rbp5,single_chess_mirror_00242,34,1,0,16.549,2.451,,0.0,19.39,985.0,34.0,175.65367965367957,276.22510822510816,329.41991341991337,281.76623376623365
1943,12,rbp5,single_chess_mirror_00382,35,1,0,6.517,0.987,,0.0,17.15,414.0,1.0,274.008658008658,202.80519480519473,350.1991341991342,316.3982683982683
1944,12,rbp1,single_chess_mirror_00371,1,1,1,16.766,0.0,,0.0,6.88,1003.0,189.0,303.0995670995671,208.34632034632025,74.52813852813847,220.8138528138528
1945,12,rbp1,single_chess_mirror_00235,2,1,1,8.397,1.15,0.0,1.0,7.13,505.0,45.0,221.36796536796533,316.3982683982683,469.33333333333337,294.2337662337662
1946,12,rbp1,single_chess_mirror_00117,3,1,1,14.05,0.723,,0.0,16.67,870.0,117.0,246.3030303030303,126.61471861471851,244.9177489177489,456.31168831168833
1947,12,rbp1,single_chess_mirror_00453,4,1,1,14.835,0.7020000000000001,,0.0,11.61,913.0,64.0,226.90909090909088,213.88744588744584,189.50649350649346,472.9350649350649
1948,12,rbp1,single_chess_nomirror_00003,5,0,1,18.238,0.7,,0.0,11.06,1094.0,82.0,214.4415584415584,240.2077922077921,211.67099567099564,497.8701298701298
1949,12,rbp1,single_chess_mirror_00221,6,1,1,20.629,23.346999999999998,1.0,5.0,16.75,1236.0,135.0,276.7792207792208,115.53246753246742,272.6233766233766,406.44155844155836
1950,12,rbp1,single_chess_nomirror_00434,7,0,0,51.608999999999995,0.665,2.0,5.0,7.91,3109.0,547.0,328.03463203463207,331.6363636363636,45.437229437229384,328.8658008658008
1951,12,rbp1,single_chess_nomirror_00379,8,0,0,14.005999999999998,1.11,7.0,31.0,16.85,831.0,39.0,98.07792207792204,260.9870129870129,357.12554112554113,254.060606060606
1952,12,rbp1,single_chess_mirror_00073,9,1,0,15.197000000000001,0.777,7.0,30.0,8.54,913.0,12.0,200.5887445887446,164.0173160173159,197.8181818181818,448.0
1953,12,rbp1,single_chess_nomirror_00073,10,0,0,33.803000000000004,1.811,16.0,75.0,3.71,2023.0,138.0,57.90476190476187,242.9783549783549,390.3722943722944,241.59307359307357
1954,12,rbp1,single_chess_mirror_00414,11,1,1,24.886999999999997,0.868,22.0,75.0,4.23,1491.0,46.0,215.82683982683983,331.6363636363636,215.82683982683983,93.36796536796528
1955,12,rbp1,single_chess_nomirror_00497,12,0,0,36.493,0.7120000000000001,24.0,112.0,7.04,2188.0,49.0,170.11255411255408,294.2337662337662,373.7489177489177,281.76623376623365
1956,12,rbp1,single_chess_mirror_00471,13,1,1,17.778,0.77,12.0,57.0,8.92,1065.0,20.0,221.36796536796533,248.5194805194804,222.7532467532468,438.3030303030303
1957,12,rbp1,single_chess_mirror_00351,14,1,1,24.164,0.6859999999999999,14.0,78.0,6.33,1470.0,17.0,146.56277056277054,287.30735930735926,384.83116883116884,260.9870129870129
1958,12,rbp1,single_chess_nomirror_00203,15,0,0,5.444,0.8270000000000001,1.0,5.0,59.63,327.0,2.0,183.96536796536802,328.8658008658008,186.73593073593068,42.112554112554
1959,12,rbp1,single_chess_mirror_00256,16,1,1,43.928000000000004,0.828,30.0,164.0,2.75,2653.0,37.0,78.68398268398259,265.142857142857,312.7965367965368,260.9870129870129
1960,12,sd,7112_1_0,1,0,1,7.4570000000000025,0.0,0.0,4.0,30.51,449.0,5.0,188.12121212121207,252.6753246753246,44.051948051948,231.89610389610385
1961,12,sd,6396_1_1,2,1,1,3.2319999999999998,1.869,,0.0,53.14,207.0,3.0,256.0,342.7186147186146,376.51948051948057,305.31601731601717
1962,12,sd,8368_1_1,3,1,1,2.437,1.12,,0.0,70.27,148.0,3.0,333.5757575757576,356.57142857142856,225.52380952380955,464.6233766233765
1963,12,sd,3413_0_1,4,1,1,4.537,0.9229999999999999,3.0,4.0,40.64,283.0,7.0,256.0,177.8701298701298,243.53246753246756,370.4242424242424
1964,12,sd,6201_1_1,5,1,1,4.6819999999999995,0.887,4.0,13.0,15.36,280.0,6.0,319.7229437229437,213.88744588744584,157.6450216450216,344.10389610389603
1965,12,sd,1777_1_1,6,1,1,3.358,0.838,3.0,5.0,36.95,203.0,5.0,340.5021645021645,313.62770562770555,178.42424242424235,266.52813852813847
1966,12,sd,9715_0_1,7,1,1,2.6489999999999996,0.6890000000000001,0.0,1.0,37.91,182.0,3.0,370.978354978355,258.21645021645014,328.03463203463207,105.83549783549772
1967,12,sd,7987_0_0,8,0,0,1.9240000000000002,0.743,0.0,1.0,86.62,142.0,1.0,384.83116883116884,291.4632034632034,368.2077922077922,377.35064935064935
1968,12,svrt19,sample_0_2614,1,0,1,6.039,0.0,6.0,13.0,26.58,380.0,7.0,192.27705627705623,258.21645021645014,132.70995670995666,402.28571428571416
1969,12,svrt19,sample_0_4908,2,0,0,2.271,1.192,1.0,2.0,27.41,135.0,12.0,215.82683982683983,294.2337662337662,221.36796536796533,428.60606060606057
1970,12,svrt19,sample_1_4305,3,1,0,1.26,0.737,0.0,1.0,50.0,74.0,4.0,188.12121212121207,297.0043290043289,63.445887445887365,294.2337662337662
1971,12,svrt19,sample_1_4212,4,1,1,1.8330000000000002,5.14,,,,,,,,,
1972,12,svrt19,sample_0_2584,5,0,0,3.1860000000000004,0.8390000000000001,0.0,1.0,78.97,195.0,2.0,289.24675324675326,351.03030303030295,391.75757575757575,247.13419913419904
1973,12,svrt19,sample_1_3692,6,1,1,1.389,0.67,,0.0,95.28,106.0,0.0,193.66233766233762,274.83982683982674,330.80519480519484,272.06926406926397
1974,12,svrt19,sample_1_2511,7,1,1,1.306,0.675,0.0,1.0,44.16,77.0,1.0,222.7532467532468,294.2337662337662,188.12121212121207,122.45887445887439
1975,12,svrt19,sample_1_4324,8,1,1,1.114,2.006,0.0,1.0,49.25,67.0,1.0,250.45887445887445,429.99134199134176,330.80519480519484,327.48051948051943
1976,12,svrt19,sample_0_4010,9,0,0,1.258,0.63,,0.0,68.0,75.0,1.0,272.6233766233766,441.0735930735929,279.54978354978357,272.06926406926397
1977,12,svrt19,sample_1_2892,10,1,1,2.208,0.6779999999999999,,0.0,99.25,134.0,0.0,267.0822510822511,280.3809523809523,188.12121212121207,89.21212121212112
1978,12,fp5,single_chess_mirror_00495,1,1,1,33.187,0.0,24.0,58.0,10.68,2004.0,54.0,256.0,5.0,256.0,510.0
1979,12,fp5,single_chess_nomirror_00286,2,0,0,5.681,0.762,4.0,14.0,33.43,347.0,5.0,256.0,5.0,256.0,510.0
1980,12,fp5,single_chess_nomirror_00477,3,0,0,7.8,1.295,1.0,5.0,21.66,471.0,15.0,256.0,5.0,256.0,510.0
1981,12,fp5,single_chess_nomirror_00242,4,0,0,3.391,0.696,1.0,2.0,44.1,229.0,10.0,256.0,5.0,256.0,510.0
1982,12,fp5,single_chess_nomirror_00235,5,0,0,4.521,0.6890000000000001,0.0,1.0,31.5,273.0,4.0,256.0,5.0,256.0,510.0
1983,12,fp5,single_chess_mirror_00439,6,1,1,42.285,0.615,20.0,92.0,7.56,2553.0,52.0,256.0,5.0,256.0,510.0
1984,12,fp5,single_chess_mirror_00283,7,1,1,25.514,0.8190000000000001,1.0,4.0,8.97,1527.0,127.0,256.0,5.0,256.0,510.0
1985,12,fp1,single_chess_nomirror_00324,1,0,0,8.231,0.0,0.0,1.0,17.43,522.0,84.0,256.0,5.0,256.0,510.0
1986,12,fp1,single_chess_nomirror_00144,2,0,0,3.696,0.9690000000000001,0.0,2.0,34.7,219.0,4.0,256.0,5.0,256.0,510.0
1987,12,fp1,single_chess_mirror_00042,3,1,1,22.991999999999997,0.688,1.0,2.0,8.8,1397.0,131.0,256.0,5.0,256.0,510.0
1988,12,fp1,single_chess_nomirror_00165,4,0,0,7.015,0.847,0.0,1.0,25.42,417.0,32.0,256.0,5.0,256.0,510.0
1989,12,fp1,single_chess_nomirror_00474,5,0,0,10.957,0.665,5.0,8.0,9.01,677.0,18.0,256.0,5.0,256.0,510.0
1990,12,fp1,single_chess_nomirror_00000,6,0,0,9.841000000000001,0.611,0.0,2.0,11.87,573.0,36.0,256.0,5.0,256.0,510.0
1991,12,fp1,single_chess_mirror_00201,7,1,1,20.576999999999998,0.639,1.0,4.0,11.14,1257.0,53.0,256.0,5.0,256.0,510.0
1992,12,svrt20,sample_1_4934,1,1,0,8.894,0.0,0.0,5.0,7.72,531.0,20.0,239.37662337662326,302.5454545454545,347.42857142857144,93.36796536796528
1993,12,svrt20,sample_0_1959,2,0,1,10.261,1.345,0.0,1.0,18.7,615.0,11.0,210.28571428571428,242.9783549783549,135.48051948051943,381.5064935064936
1994,12,svrt20,sample_1_2704,3,1,1,7.785,1.419,0.0,3.0,7.73,466.0,30.0,352.96969696969705,252.6753246753246,384.83116883116884,50.42424242424238
1995,12,svrt20,sample_1_0799,4,1,1,1.3430000000000002,9.031,,0.0,49.37,79.0,0.0,228.29437229437232,236.05194805194802,322.4935064935065,342.7186147186146
1996,12,svrt20,sample_1_3317,5,1,1,2.488,1.521,,0.0,25.68,148.0,25.0,254.61471861471856,349.6450216450216,420.8484848484849,448.0
1997,12,svrt20,sample_0_4175,6,0,0,5.077,0.648,,0.0,13.16,304.0,8.0,235.22077922077918,215.2727272727272,178.42424242424235,413.3679653679653
1998,12,svrt20,sample_1_0720,7,1,0,3.2489999999999997,0.6659999999999999,,0.0,20.51,195.0,3.0,308.64069264069263,218.04329004329,469.33333333333337,241.59307359307357
1999,12,svrt20,sample_0_4975,8,0,0,25.855999999999998,1.0070000000000001,0.0,4.0,5.82,1547.0,36.0,267.0822510822511,313.62770562770555,422.23376623376623,265.142857142857
2000,12,svrt20,sample_0_2532,9,0,0,2.0980000000000003,0.976,,0.0,29.84,124.0,4.0,297.55844155844164,212.50216450216442,379.2900432900434,339.9480519480519
2001,12,svrt20,sample_1_1305,10,1,1,1.6219999999999999,0.7020000000000001,,0.0,51.58,95.0,1.0,334.96103896103904,285.92207792207785,492.88311688311694,298.3896103896103
2002,12,svrt20,sample_0_4561,11,0,0,4.006,1.002,,0.0,17.57,239.0,9.0,199.20346320346317,292.8484848484848,330.80519480519484,448.0
2003,12,svrt20,sample_0_4921,12,0,0,9.206,0.778,0.0,1.0,10.87,552.0,13.0,323.8787878787879,288.6926406926406,474.87445887445887,285.92207792207785
2004,12,svrt20,sample_0_1873,13,0,0,1.686,0.778,,0.0,77.95,127.0,1.0,98.07792207792204,356.57142857142856,221.36796536796533,266.52813852813847
2005,12,svrt20,sample_0_4113,14,0,0,1.526,0.986,,0.0,82.76,87.0,2.0,208.9004329004329,58.73593073593065,204.74458874458873,220.8138528138528
2006,12,svrt21,sample_1_3373,1,1,1,6.377999999999999,0.0,4.0,7.0,44.35,372.0,5.0,334.96103896103904,98.9090909090908,347.42857142857144,258.21645021645014
2007,12,svrt21,sample_0_3341,2,0,0,4.718,0.835,4.0,7.0,20.73,275.0,8.0,297.55844155844164,190.33766233766227,149.33333333333331,248.5194805194804
2008,12,svrt21,sample_1_1359,3,1,1,3.148,0.705,1.0,4.0,22.46,187.0,4.0,131.3246753246753,302.5454545454545,211.67099567099564,93.36796536796528
2009,12,svrt21,sample_0_4412,4,0,0,5.2970000000000015,0.7240000000000001,,0.0,39.83,354.0,3.0,251.84415584415584,220.8138528138528,408.38095238095235,247.13419913419904
2010,12,svrt21,sample_0_2542,5,0,0,3.821,0.7190000000000001,,,,,,,,,
2011,12,svrt21,sample_0_4606,6,0,1,13.16,0.7709999999999999,,0.0,65.96,805.0,6.0,168.7272727272727,254.060606060606,318.3376623376623,384.2770562770562
2012,12,svrt21,sample_1_0536,7,1,1,1.845,1.368,0.0,1.0,25.23,111.0,6.0,178.42424242424235,269.29870129870125,380.67532467532476,180.6406926406925
2013,12,svrt21,sample_1_1478,8,1,1,1.7209999999999999,0.635,,0.0,77.95,127.0,1.0,197.8181818181818,151.54978354978348,217.2121212121212,399.5151515151515
2014,12,svrt21,sample_0_4076,9,0,0,2.662,0.583,0.0,1.0,18.87,159.0,8.0,127.1688311688311,188.95238095238082,325.26406926406924,109.99134199134191
2015,12,svrt21,sample_1_0913,10,1,1,5.294,0.618,0.0,2.0,17.45,321.0,22.0,160.41558441558436,175.09956709956703,171.49783549783547,405.056277056277
2016,12,svrt21,sample_1_0285,11,1,1,3.0060000000000002,0.738,,0.0,32.4,179.0,5.0,303.0995670995671,173.71428571428558,376.51948051948057,327.48051948051943
2017,12,svrt21,sample_0_4523,12,0,0,2.073,0.61,,0.0,30.08,123.0,5.0,294.7878787878788,175.09956709956703,425.00432900432907,230.51082251082244
2018,12,svrt21,sample_1_1155,13,1,1,3.252,0.711,4.0,5.0,16.41,195.0,4.0,308.64069264069263,83.67099567099558,393.1428571428572,208.34632034632025
2019,12,cr5,single_chess_mirror_00021,1,1,1,16.684,0.0,10.0,34.0,6.0,1000.0,49.0,413.922077922078,285.92207792207785,70.37229437229433,218.04329004329
2020,12,cr5,single_chess_mirror_00429,2,1,0,4.476,1.264,1.0,3.0,73.41,267.0,5.0,386.2164502164502,276.22510822510816,136.86580086580085,226.3549783549783
2021,12,cr5,single_chess_nomirror_00258,3,0,1,35.979,1.492,10.0,49.0,7.51,2158.0,50.0,318.3376623376623,348.2597402597402,203.35930735930737,172.32900432900425
2022,12,cr5,single_chess_nomirror_00145,4,0,0,80.98,1.652,17.0,50.0,2.16,4858.0,94.0,395.91341991342,258.21645021645014,81.45454545454537,231.89610389610385
2023,12,cr5,single_chess_nomirror_00488,5,0,0,27.226,1.2590000000000001,8.0,39.0,2.82,1633.0,62.0,297.55844155844164,356.57142857142856,235.22077922077918,184.79653679653669
2024,12,cr5,single_chess_mirror_00194,6,1,0,2.006,1.285,,0.0,96.75,123.0,0.0,425.00432900432907,316.3982683982683,103.61904761904758,191.7229437229436
2025,12,cr5,single_chess_nomirror_00264,7,0,1,53.38399999999999,14.49,7.0,25.0,4.93,3202.0,114.0,232.4502164502165,434.14718614718606,272.6233766233766,115.53246753246742
2026,12,cr5,single_chess_nomirror_00334,8,0,0,27.138,1.254,0.0,6.0,6.29,1622.0,76.0,437.4718614718615,298.3896103896103,103.61904761904758,197.26406926406918
2027,12,cr5,single_chess_mirror_00224,9,1,1,2.2319999999999998,4.382,,0.0,44.93,138.0,10.0,120.2424242424242,274.83982683982674,409.76623376623377,220.8138528138528
2028,12,cr5,single_chess_nomirror_00405,10,0,1,1.736,0.792,,0.0,31.43,105.0,10.0,395.91341991342,270.6839826839826,95.30735930735926,226.3549783549783
2029,12,cr5,single_chess_mirror_00425,11,1,0,21.318,1.8159999999999998,1.0,5.0,12.33,1306.0,39.0,67.60173160173156,345.48917748917745,413.922077922078,169.55844155844147
2030,12,cr5,single_chess_mirror_00207,12,1,1,42.548,1.834,7.0,18.0,13.89,2563.0,88.0,368.2077922077922,351.03030303030295,149.33333333333331,147.3939393939393
2031,12,cr5,single_chess_nomirror_00082,13,0,0,15.843,2.316,2.0,4.0,21.51,981.0,28.0,95.30735930735926,283.15151515151507,413.922077922078,213.88744588744584
2032,12,cr5,single_chess_nomirror_00424,14,0,0,1.9680000000000002,1.261,0.0,2.0,46.15,130.0,13.0,386.2164502164502,285.92207792207785,110.5454545454545,208.34632034632025
2033,12,cr5,single_chess_mirror_00227,15,1,0,1.39,1.1840000000000002,,0.0,37.35,83.0,5.0,143.79220779220776,319.16883116883116,351.5844155844156,191.7229437229436
2034,12,cr5,single_chess_nomirror_00095,16,0,0,43.482,2.818,8.0,25.0,10.21,2595.0,108.0,344.65800865800867,327.48051948051943,177.03896103896102,184.79653679653669
2035,12,cr5,single_chess_mirror_00208,17,1,1,4.72,1.317,,0.0,81.15,313.0,0.0,135.48051948051943,364.8831168831168,341.8874458874459,164.0173160173159
2036,12,cr5,single_chess_nomirror_00076,18,0,1,3.2710000000000004,0.816,2.0,4.0,37.99,229.0,7.0,113.31601731601728,378.73593073593065,395.91341991342,127.99999999999987
2037,12,cr5,single_chess_mirror_00214,19,1,0,4.702,1.2570000000000001,0.0,2.0,13.36,277.0,38.0,409.76623376623377,285.92207792207785,103.61904761904758,212.50216450216442
2038,12,cr5,single_chess_nomirror_00341,20,0,1,2.519,0.897,1.0,3.0,62.22,180.0,6.0,91.15151515151513,285.92207792207785,419.4632034632035,212.50216450216442
2039,12,cr5,single_chess_nomirror_00009,21,0,0,7.7570000000000014,1.3530000000000002,1.0,4.0,29.91,438.0,26.0,192.27705627705623,364.8831168831168,308.64069264069263,152.93506493506487
2040,12,cr5,single_chess_mirror_00280,22,1,0,49.57899999999999,1.042,7.0,13.0,10.06,2993.0,103.0,110.5454545454545,339.9480519480519,379.2900432900434,184.79653679653669
2041,12,cr5,single_chess_mirror_00336,23,1,1,6.671,1.317,1.0,2.0,9.02,399.0,46.0,350.1991341991342,342.7186147186146,168.7272727272727,169.55844155844147
2042,12,cr5,single_chess_nomirror_00381,24,0,1,22.335,0.721,1.0,7.0,4.31,1323.0,70.0,67.60173160173156,323.32467532467524,437.4718614718615,180.6406926406925
2043,12,cr5,single_chess_mirror_00264,25,1,1,13.185,1.121,1.0,3.0,24.73,829.0,53.0,92.53679653679649,298.3896103896103,438.8571428571429,198.6493506493506
2044,12,cr5,single_chess_mirror_00025,26,1,1,2.1959999999999997,0.799,0.0,2.0,23.66,131.0,15.0,113.31601731601728,299.7748917748917,412.5367965367967,195.87878787878785
2045,12,cr5,single_chess_mirror_00496,27,1,1,2.168,0.7959999999999999,,0.0,35.0,120.0,4.0,347.42857142857144,362.1125541125541,170.11255411255408,150.1645021645021
2046,12,cr5,single_chess_mirror_00231,28,1,0,5.856,0.7120000000000001,,,,,,,,,
2047,12,cr5,single_chess_mirror_00182,29,1,1,29.736,1.104,4.0,11.0,6.96,1782.0,52.0,380.67532467532476,305.31601731601717,142.40692640692637,194.4935064935064
2048,12,cr5,single_chess_mirror_00249,30,1,1,4.083,1.127,0.0,1.0,63.48,282.0,15.0,283.70562770562765,377.35064935064935,231.0649350649351,121.07359307359295
2049,12,cr5,single_chess_nomirror_00270,31,0,1,1.9780000000000002,0.893,,0.0,92.48,133.0,0.0,336.3463203463204,375.965367965368,182.5800865800865,141.85281385281377
2050,12,cr5,single_chess_nomirror_00292,32,0,1,3.096,0.71,0.0,2.0,58.45,207.0,11.0,68.98701298701292,319.16883116883116,426.38961038961037,180.6406926406925
2051,12,cr5,single_chess_nomirror_00438,33,0,0,6.975,1.496,0.0,1.0,24.05,420.0,29.0,384.83116883116884,297.0043290043289,149.33333333333331,204.19047619047612
2052,12,cr5,single_chess_mirror_00362,34,1,1,37.527,0.8170000000000001,4.0,8.0,6.0,2250.0,115.0,217.2121212121212,393.974025974026,279.54978354978357,157.090909090909
2053,12,cr5,single_chess_nomirror_00011,35,0,1,2.2680000000000002,0.696,0.0,2.0,74.38,160.0,9.0,109.16017316017307,226.3549783549783,454.0952380952382,274.83982683982674
2054,12,cr1,single_chess_nomirror_00446,1,0,1,20.756,0.0,4.0,12.0,11.93,1283.0,117.0,395.91341991342,302.5454545454545,110.5454545454545,194.4935064935064
2055,12,cr1,single_chess_nomirror_00152,2,0,0,36.075,2.488,10.0,48.0,33.38,2160.0,106.0,358.51082251082255,337.1774891774891,147.9480519480519,161.24675324675312
2056,12,cr1,single_chess_mirror_00262,3,1,1,8.853,0.7559999999999999,7.0,23.0,17.03,546.0,22.0,192.27705627705623,406.44155844155836,300.32900432900436,147.3939393939393
2057,12,cr1,single_chess_mirror_00472,4,1,1,18.521,0.667,8.0,24.0,20.42,1131.0,31.0,323.8787878787879,428.60606060606057,206.1298701298701,107.22077922077915
2058,12,cr1,single_chess_mirror_00007,5,1,1,28.305999999999997,0.6629999999999999,6.0,25.0,13.25,1736.0,131.0,398.6839826839826,362.1125541125541,143.79220779220776,161.24675324675312
2059,12,cr1,single_chess_mirror_00185,6,1,1,27.755,0.606,12.0,94.0,3.73,1664.0,109.0,85.61038961038956,265.142857142857,426.38961038961037,237.43722943722926
2060,12,cr1,single_chess_mirror_00327,7,1,1,19.910999999999998,0.853,3.0,15.0,4.34,1176.0,114.0,214.4415584415584,359.34199134199133,287.86147186147184,166.7878787878787
2061,12,cr1,single_chess_mirror_00389,8,1,1,9.332,0.777,5.0,16.0,15.24,571.0,26.0,364.0519480519481,423.064935064935,182.5800865800865,123.84415584415576
2062,13,sr,5135_1_0,1,1,0,14.278,0.0,,0.0,97.61,836.0,5.0,347.42857142857144,234.66666666666657,484.57142857142884,161.24675324675312
2063,13,sr,1099_0_0,2,0,0,6.438,3.718,,,,,,,,,
2064,13,sr,6982_0_1,3,0,0,4.974,2.186,,,,,,,,,
2065,13,sr,9553_0_0,4,0,1,4.58,2.69,,,,,,,,,
2066,13,sr,4086_0_1,5,0,1,4.29,1.388,,0.0,97.29,258.0,0.0,189.50649350649346,82.28571428571422,222.7532467532468,208.34632034632025
2067,13,sr,6639_0_0,6,0,0,4.176,2.142,,,,,,,,,
2068,13,sr,7339_1_1,7,1,1,6.436,2.768,,0.0,73.91,368.0,0.0,287.86147186147184,180.6406926406925,210.28571428571428,247.13419913419904
2069,13,sr,7849_1_1,8,1,0,2.321,2.172,,,,,,,,,
2070,13,sr,6722_1_1,9,1,1,2.744,1.3430000000000002,,0.0,80.39,153.0,0.0,346.0432900432901,175.09956709956703,430.5454545454546,265.142857142857
2071,13,sr,1173_0_0,10,0,0,1.965,1.5759999999999998,,,,,,,,,
2072,13,sr,385_1_0,11,1,1,1.5759999999999998,4.259,,,,,,,,,
